customer_id,tenure_months,num_vehicles,avg_card_swipes_per_vehicle,monthly_txn_count,monthly_spend,contract_type,region,fuel_program_tier,maintenance_plan,telematics_enabled,industry_naics,late_payment_rate,support_tickets_last_90d,downtime_hours_last_30d,churn
C301733,64,13,48.08,738,56702.07,Month-to-Month,South,Basic,None,0,Logistics,0.178,3,3.13,0
C301734,22,22,44.95,1016,87589.89,Month-to-Month,South,Standard,None,0,Services,0.085,5,4.63,0
C301735,54,17,44.59,699,31567.01,Two Year,South,Basic,None,0,Construction,0.206,2,3.09,0
C301736,30,11,29.52,351,15538.43,One Year,West,Basic,Full,0,Construction,0.089,2,9.74,0
C301737,49,12,56.93,630,25117.62,Month-to-Month,South,Basic,None,1,Retail,0.126,1,3.97,0
C301738,66,18,52.59,804,44206.67,One Year,South,Premium,None,0,Logistics,0.061,1,4.78,1
C301739,31,19,39.86,855,49100.51,Month-to-Month,Midwest,Standard,Full,0,Retail,0.076,2,0.0,1
C301740,71,16,41.85,627,45167.23,One Year,Midwest,Standard,None,0,Logistics,0.101,2,3.5,0
C301741,11,13,29.17,391,18352.92,Month-to-Month,South,Standard,None,0,Construction,0.102,2,3.54,0
C301742,64,22,57.42,1152,68811.06,Two Year,Midwest,Basic,None,0,Logistics,0.087,2,2.49,0
C301743,52,17,47.33,791,53521.3,One Year,Midwest,Premium,Basic,1,Manufacturing,0.173,2,0.83,1
C301744,2,13,50.8,684,58834.3,Month-to-Month,Northeast,Standard,None,0,Services,0.199,3,3.86,0
C301745,46,23,47.07,1019,108799.5,Month-to-Month,South,Basic,Basic,0,Logistics,0.15,4,1.18,1
C301746,62,21,53.34,1255,88532.2,One Year,Midwest,Basic,Full,0,Construction,0.28,2,3.76,0
C301747,69,8,58.85,481,40360.77,Two Year,Northeast,Standard,None,0,Construction,0.109,2,9.93,0
C301748,9,12,62.79,643,47787.68,One Year,West,Standard,Basic,1,Manufacturing,0.076,0,5.59,0
C301749,23,23,47.67,1258,79154.21,One Year,South,Basic,None,1,Manufacturing,0.08,2,4.28,0
C301750,42,18,36.95,685,31619.24,Month-to-Month,South,Basic,Basic,0,Retail,0.252,3,4.6,0
C301751,63,21,31.43,542,36161.01,Month-to-Month,Northeast,Basic,Basic,1,Manufacturing,0.243,2,4.6,0
C301752,21,28,55.59,1734,79365.72,Month-to-Month,Northeast,Standard,None,0,Logistics,0.218,1,2.74,0
C301753,16,14,49.53,596,39210.61,One Year,Northeast,Standard,None,1,Retail,0.179,2,4.71,0
C301754,58,14,69.86,810,77398.71,Month-to-Month,South,Basic,None,0,Manufacturing,0.066,2,5.06,0
C301755,68,14,51.44,649,33614.48,Month-to-Month,Midwest,Standard,None,1,Construction,0.166,0,3.67,0
C301756,3,12,29.73,315,22621.84,One Year,Midwest,Basic,None,0,Construction,0.201,3,4.12,1
C301757,71,12,52.7,620,71507.68,Month-to-Month,Northeast,Standard,Basic,0,Logistics,0.166,1,3.56,0
C301758,47,17,41.19,754,63995.67,Month-to-Month,West,Standard,Basic,1,Retail,0.167,1,1.45,0
C301759,4,17,53.61,1015,75528.55,Month-to-Month,West,Standard,Basic,1,Manufacturing,0.125,1,4.19,1
C301760,33,17,33.88,646,47668.01,Two Year,South,Standard,None,0,Construction,0.059,5,6.65,1
C301761,24,13,46.53,570,47187.78,One Year,South,Standard,Full,0,Logistics,0.123,1,2.61,0
C301762,31,13,43.31,595,52270.84,Month-to-Month,West,Basic,Full,0,Logistics,0.32,3,1.14,0
C301763,71,17,38.32,667,70659.34,One Year,South,Standard,None,1,Retail,0.11,3,4.73,0
C301764,54,23,29.68,674,66313.75,Month-to-Month,South,Basic,Basic,0,Construction,0.211,2,3.91,1
C301765,69,16,50.1,804,59365.2,One Year,West,Basic,Basic,0,Services,0.051,3,1.05,0
C301766,59,15,33.56,487,45435.02,Month-to-Month,Midwest,Standard,None,1,Retail,0.124,0,4.74,0
C301767,48,19,21.33,341,31364.59,One Year,West,Standard,None,1,Construction,0.12,1,3.25,1
C301768,52,16,30.6,546,31368.67,One Year,Midwest,Premium,None,1,Construction,0.132,1,6.95,0
C301769,10,10,40.18,338,24777.62,One Year,South,Standard,Basic,0,Construction,0.135,2,1.91,0
C301770,11,11,44.84,508,43476.61,One Year,West,Premium,None,0,Services,0.168,1,2.91,0
C301771,1,15,40.25,529,54713.37,One Year,West,Premium,Full,0,Logistics,0.208,3,2.86,0
C301772,52,24,48.07,1104,102953.6,Month-to-Month,West,Standard,Basic,0,Manufacturing,0.075,3,1.29,1
C301773,18,13,47.83,526,44599.38,Month-to-Month,Midwest,Premium,Full,1,Services,0.051,2,4.55,0
C301774,31,14,46.6,743,62622.62,One Year,West,Premium,Basic,1,Manufacturing,0.161,0,4.1,0
C301775,68,25,43.81,1116,137761.3,One Year,South,Premium,Basic,0,Manufacturing,0.211,4,4.86,0
C301776,70,27,50.16,1107,108002.54,Month-to-Month,South,Standard,None,0,Construction,0.132,1,4.9,0
C301777,58,17,63.06,1284,72203.56,Month-to-Month,Northeast,Standard,Basic,1,Logistics,0.149,0,2.11,0
C301778,2,19,49.13,790,81702.47,One Year,Midwest,Standard,None,0,Logistics,0.129,1,2.81,0
C301779,31,11,48.1,630,61252.12,Month-to-Month,Midwest,Standard,None,0,Retail,0.103,4,4.42,1
C301780,68,17,46.42,879,54989.19,Month-to-Month,South,Basic,Basic,1,Logistics,0.108,2,2.43,0
C301781,55,17,55.26,819,45734.91,Month-to-Month,Northeast,Premium,Basic,0,Construction,0.167,2,1.24,1
C301782,5,16,34.51,462,38098.87,Two Year,Midwest,Basic,None,1,Logistics,0.124,1,6.24,0
C301783,65,19,36.71,698,52945.94,Month-to-Month,West,Basic,None,1,Manufacturing,0.114,3,2.68,1
C301784,18,12,47.88,539,48373.36,One Year,Northeast,Standard,None,1,Logistics,0.154,2,5.72,0
C301785,22,18,30.72,586,40172.92,Two Year,West,Basic,Basic,0,Services,0.225,3,1.97,1
C301786,7,14,53.5,792,50036.13,Two Year,Northeast,Standard,Full,0,Services,0.153,2,1.13,0
C301787,63,14,40.49,566,33365.46,One Year,South,Premium,None,0,Manufacturing,0.101,2,3.1,0
C301788,37,16,37.23,487,5699.29,Month-to-Month,Northeast,Standard,None,0,Logistics,0.104,3,4.95,0
C301789,20,20,34.51,563,29905.5,Month-to-Month,West,Standard,Basic,1,Services,0.256,1,1.26,1
C301790,13,19,23.4,493,40276.45,Month-to-Month,Northeast,Premium,None,1,Construction,0.1,1,2.85,0
C301791,24,17,35.18,593,58518.11,One Year,Northeast,Standard,Basic,1,Construction,0.026,0,4.1,0
C301792,30,12,23.63,288,25558.9,Month-to-Month,Midwest,Basic,Basic,1,Services,0.076,1,2.63,0
C301793,4,19,28.47,457,39823.11,Month-to-Month,South,Basic,None,1,Services,0.15,1,3.28,0
C301794,5,16,29.75,465,43309.72,One Year,South,Premium,Basic,0,Logistics,0.095,1,3.8,0
C301795,12,10,44.32,377,43516.53,Month-to-Month,South,Standard,None,0,Retail,0.064,3,3.2,0
C301796,48,12,38.68,381,39850.85,One Year,West,Standard,Basic,0,Construction,0.102,3,0.67,1
C301797,40,16,47.67,636,45291.33,Month-to-Month,West,Basic,None,1,Logistics,0.216,3,4.59,1
C301798,70,18,28.94,441,22753.4,One Year,West,Basic,None,1,Retail,0.067,1,3.74,1
C301799,2,14,41.01,573,48743.46,Month-to-Month,Northeast,Basic,Basic,0,Logistics,0.425,2,5.09,0
C301800,2,13,39.52,449,38860.93,Month-to-Month,Northeast,Standard,Basic,1,Logistics,0.101,1,3.73,0
C301801,39,12,46.3,565,27881.61,Month-to-Month,Midwest,Standard,Full,0,Retail,0.198,2,0.43,0
C301802,7,12,39.1,458,28231.56,Month-to-Month,South,Standard,Basic,0,Logistics,0.258,1,1.25,1
C301803,13,19,49.1,1069,99356.6,Month-to-Month,South,Standard,Basic,0,Logistics,0.148,1,1.57,1
C301804,66,14,36.84,436,43798.43,Month-to-Month,Midwest,Standard,None,1,Construction,0.182,3,9.26,0
C301805,54,14,52.54,720,58884.1,Month-to-Month,Northeast,Standard,Basic,0,Manufacturing,0.175,1,2.17,1
C301806,38,15,62.44,860,57919.76,One Year,West,Basic,Full,0,Construction,0.343,3,1.67,1
C301807,10,20,55.33,1174,74690.68,One Year,West,Basic,Full,0,Retail,0.126,3,2.48,0
C301808,45,24,45.13,880,52544.61,Month-to-Month,Northeast,Standard,Full,1,Services,0.14,1,0.0,0
C301809,15,20,44.76,747,66429.34,Month-to-Month,Midwest,Premium,None,0,Logistics,0.183,1,5.02,1
C301810,65,18,51.24,855,79392.17,One Year,South,Basic,Basic,0,Construction,0.151,3,1.05,0
C301811,20,17,39.31,746,35154.15,Month-to-Month,West,Standard,None,1,Manufacturing,0.259,1,3.6,0
C301812,2,19,34.03,676,36248.29,Month-to-Month,Northeast,Premium,Full,1,Retail,0.076,0,1.83,1
C301813,42,14,39.28,449,23089.71,Month-to-Month,Northeast,Standard,None,0,Logistics,0.091,1,3.23,1
C301814,23,15,39.67,578,43010.48,Month-to-Month,Northeast,Standard,None,0,Logistics,0.263,3,2.38,0
C301815,58,17,39.77,665,66040.39,Two Year,Northeast,Standard,None,0,Logistics,0.087,2,4.69,0
C301816,28,16,63.03,1092,71475.65,One Year,Northeast,Basic,None,0,Services,0.092,3,4.98,0
C301817,54,10,72.97,740,60117.18,Two Year,Midwest,Basic,Full,1,Services,0.103,1,3.19,0
C301818,51,27,47.26,1183,80950.59,Month-to-Month,West,Standard,None,0,Services,0.075,2,3.09,0
C301819,53,15,28.48,406,35759.04,Month-to-Month,South,Standard,None,0,Logistics,0.174,1,7.87,1
C301820,44,10,47.07,456,31789.2,One Year,West,Standard,None,0,Retail,0.146,2,7.84,0
C301821,49,13,43.57,590,44804.9,Month-to-Month,Midwest,Basic,Basic,0,Construction,0.285,3,1.21,0
C301822,55,15,29.55,452,28636.41,Month-to-Month,Midwest,Premium,None,0,Logistics,0.074,2,3.75,0
C301823,39,9,50.35,376,34912.06,Month-to-Month,Northeast,Basic,Full,1,Construction,0.146,2,2.08,0
C301824,48,11,42.92,448,33910.04,Month-to-Month,West,Standard,Basic,0,Construction,0.053,2,2.82,0
C301825,25,20,32.84,760,41595.48,Month-to-Month,South,Premium,None,1,Logistics,0.096,2,5.0,0
C301826,58,21,35.49,645,34693.39,Month-to-Month,West,Standard,Basic,0,Construction,0.147,2,0.93,1
C301827,13,7,57.04,332,28970.12,Month-to-Month,West,Premium,Basic,1,Retail,0.14,0,2.93,0
C301828,3,22,35.18,809,51157.05,Month-to-Month,West,Basic,Basic,1,Manufacturing,0.248,1,6.67,0
C301829,62,14,44.41,607,48725.76,Month-to-Month,Northeast,Basic,None,1,Retail,0.256,2,3.6,1
C301830,60,19,39.26,765,73165.02,One Year,West,Standard,None,0,Retail,0.091,2,5.08,0
C301831,30,8,34.19,279,23157.51,Two Year,South,Basic,Basic,0,Logistics,0.37,2,1.12,1
C301832,40,11,39.22,483,41635.29,One Year,West,Basic,None,1,Construction,0.121,2,6.54,0
C301833,47,17,56.05,806,59286.18,Month-to-Month,Midwest,Basic,Full,0,Construction,0.319,3,8.67,0
C301834,9,14,66.2,929,62781.43,Month-to-Month,Midwest,Standard,Full,0,Construction,0.068,1,0.0,0
C301835,5,11,39.63,360,42649.06,Two Year,Northeast,Standard,None,1,Logistics,0.253,4,3.99,0
C301836,38,14,43.0,536,44160.83,One Year,Northeast,Basic,None,0,Manufacturing,0.186,4,14.17,1
C301837,26,19,43.18,760,44275.35,Month-to-Month,West,Premium,Basic,0,Logistics,0.205,2,1.22,0
C301838,29,6,46.11,249,11825.9,Month-to-Month,South,Standard,Full,0,Logistics,0.065,2,0.35,1
C301839,8,10,50.35,576,57283.54,Month-to-Month,South,Basic,Basic,1,Retail,0.329,2,1.2,0
C301840,14,23,53.28,1225,100406.18,Month-to-Month,Midwest,Standard,Full,0,Logistics,0.062,3,3.05,0
C301841,26,15,43.81,595,30806.16,Month-to-Month,South,Basic,Full,1,Logistics,0.245,1,0.85,0
C301842,64,18,21.48,359,36817.69,One Year,Midwest,Standard,Full,0,Retail,0.094,2,0.87,1
C301843,53,20,62.43,1119,72854.72,One Year,Northeast,Basic,None,0,Retail,0.168,2,2.87,0
C301844,71,13,50.94,728,69757.97,Two Year,West,Basic,None,1,Manufacturing,0.07,1,5.82,1
C301845,25,14,41.93,622,29912.25,Month-to-Month,West,Premium,None,0,Logistics,0.09,2,9.33,0
C301846,39,17,47.03,773,55402.34,One Year,Midwest,Basic,Basic,0,Services,0.159,4,0.98,0
C301847,49,12,46.48,576,35966.3,Two Year,Midwest,Premium,None,0,Construction,0.143,2,5.6,1
C301848,37,14,48.37,695,71081.45,One Year,West,Standard,Full,1,Services,0.046,0,1.99,1
C301849,9,14,21.9,295,20458.69,Month-to-Month,West,Standard,None,1,Logistics,0.149,3,7.76,0
C301850,47,14,61.32,759,44987.2,Month-to-Month,South,Standard,Full,0,Services,0.295,1,0.22,0
C301851,28,13,39.28,577,59110.63,Two Year,Northeast,Standard,Basic,0,Logistics,0.322,3,2.73,0
C301852,45,15,56.46,960,60409.27,One Year,South,Basic,None,1,Services,0.139,2,2.48,0
C301853,30,12,49.93,651,57746.14,One Year,Midwest,Standard,Full,0,Construction,0.407,1,0.0,0
C301854,49,18,36.72,530,39088.98,Month-to-Month,Northeast,Standard,None,0,Manufacturing,0.113,1,3.82,0
C301855,37,18,45.84,713,41590.71,One Year,Midwest,Basic,Full,1,Retail,0.137,2,0.0,0
C301856,9,14,55.93,827,60552.54,One Year,Midwest,Basic,None,1,Logistics,0.245,1,6.02,0
C301857,17,16,54.98,823,67958.67,Month-to-Month,Northeast,Basic,Full,0,Services,0.099,4,3.28,1
C301858,36,16,50.08,688,96208.37,Two Year,South,Standard,Basic,0,Services,0.111,2,3.91,1
C301859,50,23,38.72,743,59368.02,Month-to-Month,Midwest,Premium,None,0,Logistics,0.093,2,3.41,0
C301860,16,17,51.76,930,93001.6,Month-to-Month,Northeast,Basic,Full,1,Construction,0.155,3,0.0,1
C301861,63,12,60.87,646,48022.45,Month-to-Month,Midwest,Basic,Basic,1,Manufacturing,0.148,1,8.32,0
C301862,21,23,51.53,1281,98702.45,One Year,South,Basic,Full,0,Logistics,0.099,3,0.13,0
C301863,58,32,23.14,844,67643.7,Month-to-Month,Midwest,Basic,None,0,Manufacturing,0.318,3,5.95,0
C301864,68,19,49.65,829,66517.87,One Year,Northeast,Basic,Basic,0,Retail,0.5,7,7.94,1
C301865,3,13,43.51,483,53151.12,Month-to-Month,Midwest,Standard,None,0,Manufacturing,0.119,2,8.26,0
C301866,71,16,60.5,953,56794.43,Month-to-Month,Midwest,Premium,None,1,Services,0.197,3,3.94,0
C301867,35,12,36.67,495,43863.06,Two Year,Midwest,Premium,Basic,0,Manufacturing,0.106,1,4.15,0
C301868,29,11,29.11,295,22265.36,One Year,South,Basic,None,1,Retail,0.172,1,4.32,1
C301869,25,17,41.5,737,70138.03,Month-to-Month,West,Standard,None,1,Retail,0.06,1,4.22,1
C301870,70,15,63.27,769,46974.53,Month-to-Month,Midwest,Premium,None,0,Manufacturing,0.088,3,3.02,0
C301871,41,19,55.46,1219,56109.03,Two Year,Northeast,Premium,Full,0,Logistics,0.032,1,2.67,0
C301872,28,11,50.91,513,42158.41,Month-to-Month,West,Basic,None,0,Services,0.183,3,6.11,0
C301873,6,13,72.37,1007,81677.54,Month-to-Month,West,Standard,Basic,0,Construction,0.07,3,5.25,0
C301874,38,19,34.61,774,50484.16,Two Year,South,Standard,None,1,Manufacturing,0.128,1,6.45,0
C301875,52,23,33.71,688,67682.1,Month-to-Month,West,Basic,Full,0,Logistics,0.115,2,0.0,0
C301876,61,21,28.41,520,44101.67,Month-to-Month,South,Standard,Full,0,Construction,0.099,1,3.46,0
C301877,30,13,45.77,506,52626.91,Month-to-Month,West,Standard,Basic,1,Construction,0.359,1,2.66,0
C301878,27,22,36.23,836,71077.28,Month-to-Month,Northeast,Basic,Full,0,Construction,0.184,4,2.22,0
C301879,68,15,28.18,446,34913.71,One Year,South,Standard,Basic,1,Construction,0.135,1,1.45,0
C301880,15,17,52.67,833,43901.44,Month-to-Month,South,Standard,Basic,1,Construction,0.196,0,8.87,1
C301881,2,19,44.02,706,60093.3,Month-to-Month,West,Premium,Basic,1,Construction,0.114,0,0.47,0
C301882,30,20,60.81,1344,50601.88,One Year,Northeast,Basic,None,0,Services,0.087,2,2.98,1
C301883,30,13,59.14,804,53492.63,One Year,Northeast,Basic,Basic,0,Logistics,0.046,3,2.85,0
C301884,2,20,35.35,832,69465.67,Month-to-Month,Northeast,Basic,None,0,Services,0.209,2,9.4,0
C301885,35,18,47.57,962,77941.37,Month-to-Month,South,Premium,Basic,1,Construction,0.256,0,2.43,0
C301886,32,12,39.71,412,35879.81,One Year,Midwest,Basic,Basic,0,Logistics,0.196,2,1.3,0
C301887,60,23,29.53,776,66766.18,One Year,Midwest,Basic,Basic,0,Logistics,0.031,3,2.61,0
C301888,3,12,76.17,831,72029.49,One Year,Midwest,Standard,Basic,1,Logistics,0.06,1,1.22,0
C301889,54,9,50.07,458,27559.7,Month-to-Month,Midwest,Standard,None,1,Services,0.21,0,8.76,0
C301890,3,13,42.5,490,25842.08,Month-to-Month,Midwest,Standard,Basic,1,Construction,0.109,0,5.6,0
C301891,13,17,62.35,1216,125135.93,Month-to-Month,Midwest,Basic,Basic,1,Services,0.233,2,5.09,1
C301892,65,17,41.8,801,20868.47,One Year,South,Basic,None,0,Logistics,0.038,2,4.32,0
C301893,22,18,45.94,905,64108.36,One Year,South,Premium,Basic,0,Manufacturing,0.316,2,1.61,1
C301894,46,13,59.46,705,47374.0,One Year,Midwest,Premium,None,1,Logistics,0.062,0,5.36,0
C301895,53,16,42.07,667,60974.01,Month-to-Month,Midwest,Standard,None,0,Manufacturing,0.11,1,5.98,0
C301896,30,15,51.26,918,88586.45,Month-to-Month,South,Premium,Full,0,Logistics,0.065,4,1.91,0
C301897,30,19,48.64,1006,104984.74,Month-to-Month,West,Standard,Basic,1,Construction,0.144,1,4.68,0
C301898,31,17,30.82,606,21304.62,Month-to-Month,Northeast,Basic,Full,0,Logistics,0.057,4,1.64,0
C301899,19,20,53.96,1218,80233.01,Two Year,Northeast,Standard,None,1,Construction,0.05,1,9.1,0
C301900,36,15,48.03,704,85307.29,Two Year,West,Standard,Basic,0,Retail,0.076,2,2.56,0
C301901,67,21,47.99,1009,70259.81,Month-to-Month,Midwest,Basic,Basic,0,Retail,0.18,4,1.7,0
C301902,18,23,57.21,1431,110567.59,One Year,Midwest,Standard,None,1,Logistics,0.022,1,8.29,1
C301903,60,17,31.33,517,44077.87,Month-to-Month,South,Premium,None,1,Construction,0.16,1,3.69,0
C301904,31,16,34.39,653,50687.8,Month-to-Month,West,Standard,Basic,1,Manufacturing,0.109,1,3.84,0
C301905,26,11,33.74,376,14022.88,Month-to-Month,Northeast,Standard,Basic,0,Logistics,0.179,1,5.48,0
C301906,57,16,38.53,614,48841.3,One Year,South,Premium,Basic,0,Retail,0.182,1,4.04,0
C301907,40,13,50.14,610,31654.37,Month-to-Month,Northeast,Standard,None,1,Construction,0.095,1,2.29,0
C301908,45,11,52.85,597,50689.18,One Year,Midwest,Basic,Full,1,Retail,0.122,1,0.0,0
C301909,66,15,43.97,573,48317.58,One Year,Midwest,Premium,None,0,Retail,0.14,6,5.71,0
C301910,71,12,44.69,432,34474.14,Month-to-Month,Midwest,Premium,Basic,1,Construction,0.038,1,0.74,0
C301911,16,18,57.36,855,63347.4,Month-to-Month,Northeast,Basic,None,0,Retail,0.066,3,5.13,0
C301912,44,14,25.39,373,33334.52,Month-to-Month,South,Basic,None,1,Construction,0.145,3,3.93,0
C301913,65,17,32.03,557,26649.1,Month-to-Month,South,Basic,None,0,Logistics,0.23,3,9.55,0
C301914,7,11,65.81,757,57519.81,Month-to-Month,West,Premium,Basic,0,Services,0.059,3,3.92,1
C301915,63,16,32.43,422,38067.42,Two Year,West,Standard,Basic,0,Retail,0.156,3,2.01,0
C301916,20,11,40.66,359,20034.85,Month-to-Month,South,Basic,None,1,Services,0.23,4,7.79,1
C301917,52,9,44.43,473,34039.51,One Year,West,Basic,None,1,Retail,0.186,2,4.01,0
C301918,15,14,61.49,954,65051.17,Month-to-Month,Midwest,Standard,None,0,Services,0.23,1,8.25,1
C301919,49,26,55.63,1458,96861.69,One Year,Northeast,Standard,None,1,Services,0.058,1,6.22,0
C301920,47,15,38.4,662,38628.44,Month-to-Month,Midwest,Basic,Full,1,Manufacturing,0.135,2,2.9,1
C301921,49,12,28.57,311,25667.26,Month-to-Month,West,Basic,Basic,0,Construction,0.176,2,3.61,0
C301922,7,21,55.27,1079,48840.57,One Year,South,Standard,None,0,Construction,0.048,1,3.82,0
C301923,39,17,40.96,764,46182.09,Month-to-Month,West,Standard,Basic,1,Services,0.347,2,3.27,1
C301924,22,19,29.0,606,29485.66,Two Year,West,Basic,None,1,Services,0.078,1,4.46,0
C301925,42,21,56.85,1249,120353.81,Month-to-Month,Midwest,Premium,None,1,Logistics,0.077,3,4.65,0
C301926,68,23,29.94,743,57605.69,One Year,West,Standard,Basic,1,Retail,0.149,0,1.55,0
C301927,15,18,33.33,519,38663.01,One Year,Northeast,Basic,Basic,0,Manufacturing,0.103,3,1.69,1
C301928,42,19,54.17,1008,71113.73,Two Year,Northeast,Standard,None,0,Manufacturing,0.041,3,8.34,0
C301929,40,18,30.04,581,36261.43,Month-to-Month,West,Premium,None,0,Logistics,0.1,4,7.11,0
C301930,11,11,65.65,609,45204.55,Month-to-Month,South,Premium,Basic,1,Services,0.067,1,4.3,0
C301931,48,15,62.57,1006,83726.88,Month-to-Month,West,Basic,None,0,Logistics,0.237,3,3.42,0
C301932,46,14,20.05,254,15721.97,One Year,Northeast,Premium,Full,0,Logistics,0.137,2,1.51,0
C301933,35,17,42.59,816,52249.71,One Year,Northeast,Standard,None,0,Services,0.249,2,3.96,0
C301934,56,12,55.72,789,41717.67,Month-to-Month,West,Standard,None,0,Construction,0.099,1,3.26,0
C301935,49,18,52.35,910,92872.99,Month-to-Month,South,Standard,Full,1,Construction,0.1,2,3.25,0
C301936,17,15,54.58,894,60364.93,Month-to-Month,South,Premium,Full,1,Construction,0.085,1,3.3,0
C301937,33,12,27.19,293,9540.46,Two Year,Midwest,Basic,None,0,Manufacturing,0.151,5,7.76,0
C301938,14,12,63.53,629,48214.93,One Year,South,Premium,Full,0,Logistics,0.125,2,0.96,1
C301939,58,25,38.46,929,79078.99,Two Year,West,Basic,None,1,Manufacturing,0.071,1,12.7,0
C301940,45,16,39.75,581,51084.61,Month-to-Month,Midwest,Basic,Full,0,Construction,0.199,3,5.43,1
C301941,52,12,40.4,523,36554.55,Two Year,South,Premium,Basic,0,Manufacturing,0.023,3,3.09,0
C301942,38,20,56.35,936,91108.06,Two Year,West,Basic,None,0,Retail,0.141,4,8.77,1
C301943,7,15,38.82,686,18935.67,Month-to-Month,Midwest,Basic,Basic,1,Construction,0.173,1,0.79,1
C301944,10,14,42.85,651,36694.08,Month-to-Month,West,Standard,Full,0,Services,0.158,2,6.84,1
C301945,55,15,29.01,437,40687.37,Month-to-Month,South,Standard,None,1,Retail,0.244,0,6.69,0
C301946,43,19,28.22,459,38552.92,One Year,Midwest,Premium,Full,0,Logistics,0.241,3,0.0,0
C301947,21,21,49.74,1107,61667.39,Month-to-Month,West,Premium,Basic,1,Manufacturing,0.109,0,3.43,0
C301948,44,17,31.74,627,30392.28,Two Year,West,Basic,None,0,Manufacturing,0.193,4,6.62,1
C301949,6,20,30.4,510,57912.07,One Year,South,Basic,Basic,0,Construction,0.107,2,0.83,0
C301950,27,18,54.04,932,69391.21,One Year,Northeast,Standard,Basic,0,Services,0.24,1,0.65,1
C301951,9,13,42.6,593,48904.99,One Year,West,Basic,Full,1,Construction,0.068,1,0.0,1
C301952,35,20,46.16,988,64245.84,Month-to-Month,Northeast,Basic,Basic,0,Construction,0.126,2,2.67,1
C301953,24,15,53.84,935,41384.71,Month-to-Month,Midwest,Premium,None,0,Construction,0.117,2,4.17,0
C301954,61,13,49.14,699,41245.69,Two Year,Northeast,Basic,None,0,Logistics,0.052,2,3.93,0
C301955,38,20,58.03,1323,69657.94,Month-to-Month,Midwest,Basic,Basic,0,Manufacturing,0.129,4,2.7,0
C301956,70,14,53.16,715,61192.78,Two Year,Northeast,Basic,Full,0,Construction,0.134,3,0.0,0
C301957,24,12,36.82,458,33878.64,Two Year,Northeast,Basic,Basic,1,Construction,0.07,1,7.81,0
C301958,62,13,43.76,674,51295.43,One Year,West,Basic,Basic,0,Retail,0.134,3,1.67,1
C301959,15,14,42.46,641,40758.75,Month-to-Month,South,Basic,Full,1,Retail,0.192,1,0.83,0
C301960,50,14,34.84,404,43145.75,Month-to-Month,West,Standard,Basic,0,Logistics,0.073,1,10.32,0
C301961,55,16,46.51,637,34862.59,One Year,Midwest,Basic,Basic,1,Logistics,0.13,2,6.82,1
C301962,67,12,35.84,479,32196.64,Two Year,South,Standard,Basic,0,Construction,0.089,2,3.63,0
C301963,27,9,47.36,364,29659.82,Month-to-Month,Midwest,Basic,Full,1,Logistics,0.115,2,3.05,0
C301964,54,20,45.69,889,16997.75,Two Year,West,Basic,None,0,Manufacturing,0.084,3,3.08,0
